timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
,,,,,,,,
21-08-2013,7.7,7.7,7.7,7.7,6.409186358,0,0,1
,,,,,,,,
20-08-2013,7.73,7.73,7.73,7.73,6.434157214,0,0,1
,,,,,,,,
19-08-2013,7.7,7.7,7.7,7.7,6.409186358,0,0,1
,,,,,,,,
16-08-2013,7.71,7.71,7.71,7.71,6.417509977,0,0,1
,,,,,,,,
15-08-2013,7.72,7.72,7.72,7.72,6.425833596,0,0,1
,,,,,,,,
14-08-2013,7.85,7.85,7.85,7.85,6.534040638,0,0,1
,,,,,,,,
13-08-2013,7.89,7.89,7.89,7.89,6.567335113,0,0,1
,,,,,,,,
12-08-2013,7.85,7.85,7.85,7.85,6.534040638,0,0,1
,,,,,,,,
09-08-2013,7.83,7.83,7.83,7.83,6.517393401,0,0,1
,,,,,,,,
08-08-2013,7.86,7.86,7.86,7.86,6.542364257,0,0,1
,,,,,,,,
07-08-2013,7.83,7.83,7.83,7.83,6.517393401,0,0,1
,,,,,,,,
06-08-2013,7.84,7.84,7.84,7.84,6.525717019,0,0,1
,,,,,,,,
05-08-2013,7.89,7.89,7.89,7.89,6.567335113,0,0,1
,,,,,,,,
02-08-2013,7.89,7.89,7.89,7.89,6.567335113,0,0,1
,,,,,,,,
01-08-2013,7.84,7.84,7.84,7.84,6.525717019,0,0,1
,,,,,,,,
31-07-2013,7.75,7.75,7.75,7.75,6.450804452,0,0,1
,,,,,,,,
30-07-2013,7.74,7.74,7.74,7.74,6.442480833,0,0,1
,,,,,,,,
29-07-2013,7.7,7.7,7.7,7.7,6.409186358,0,0,1
,,,,,,,,
26-07-2013,7.72,7.72,7.72,7.72,6.425833596,0,0,1
,,,,,,,,
25-07-2013,7.68,7.68,7.68,7.68,6.392539121,0,0,1
,,,,,,,,
24-07-2013,7.62,7.62,7.62,7.62,6.342597409,0,0,1
,,,,,,,,
23-07-2013,7.6,7.6,7.6,7.6,6.325950172,0,0,1
,,,,,,,,
22-07-2013,7.66,7.66,7.66,7.66,6.375891884,0,0,1
,,,,,,,,
19-07-2013,7.64,7.64,7.64,7.64,6.359244647,0,0,1
,,,,,,,,
18-07-2013,7.71,7.71,7.71,7.71,6.417509977,0,0,1
,,,,,,,,
17-07-2013,7.73,7.73,7.73,7.73,6.434157214,0,0,1
,,,,,,,,
16-07-2013,7.71,7.71,7.71,7.71,6.417509977,0,0,1
,,,,,,,,
15-07-2013,7.71,7.71,7.71,7.71,6.417509977,0,0,1
,,,,,,,,
12-07-2013,7.7,7.7,7.7,7.7,6.409186358,0,0,1
,,,,,,,,
11-07-2013,7.65,7.65,7.65,7.65,6.367568265,0,0,1
,,,,,,,,
10-07-2013,7.51,7.51,7.51,7.51,6.251037604,0,0,1
,,,,,,,,
09-07-2013,7.46,7.46,7.46,7.46,6.209419511,0,0,1
,,,,,,,,
08-07-2013,7.42,7.42,7.42,7.42,6.176125036,0,0,1
,,,,,,,,
05-07-2013,7.41,7.41,7.41,7.41,6.167801418,0,0,1
,,,,,,,,
03-07-2013,7.36,7.36,7.36,7.36,6.126183324,0,0,1
,,,,,,,,
02-07-2013,7.33,7.33,7.33,7.33,6.101212468,0,0,1
,,,,,,,,
01-07-2013,7.32,7.32,7.32,7.32,6.09288885,0,0,1
,,,,,,,,
28-06-2013,7.28,7.28,7.28,7.28,6.059594375,0,0.0059,1
,,,,,,,,
27-06-2013,7.28,7.28,7.28,7.28,6.054687417,0,0,1
,,,,,,,,
26-06-2013,7.24,7.24,7.24,7.24,6.021419904,0,0,1
,,,,,,,,
25-06-2013,7.17,7.17,7.17,7.17,5.963201756,0,0,1
,,,,,,,,
24-06-2013,7.12,7.12,7.12,7.12,5.921617364,0,0,1
,,,,,,,,
21-06-2013,7.2,7.2,7.2,7.2,5.98815239,0,0,1
,,,,,,,,
20-06-2013,7.23,7.23,7.23,7.23,6.013103025,0,0,1
,,,,,,,,
19-06-2013,7.4,7.4,7.4,7.4,6.154489957,0,0,1
,,,,,,,,
18-06-2013,7.49,7.49,7.49,7.49,6.229341862,0,0,1
,,,,,,,,
17-06-2013,7.43,7.43,7.43,7.43,6.179440592,0,0,1
,,,,,,,,
14-06-2013,7.37,7.37,7.37,7.37,6.129539322,0,0,1
,,,,,,,,
13-06-2013,7.42,7.42,7.42,7.42,6.171123714,0,0,1
,,,,,,,,
12-06-2013,7.32,7.32,7.32,7.32,6.08795493,0,0,1
,,,,,,,,
11-06-2013,7.41,7.41,7.41,7.41,6.162806835,0,0,1
,,,,,,,,
10-06-2013,7.48,7.48,7.48,7.48,6.221024983,0,0,1
,,,,,,,,
07-06-2013,7.48,7.48,7.48,7.48,6.221024983,0,0,1
,,,,,,,,
06-06-2013,7.38,7.38,7.38,7.38,6.1378562,0,0,1
,,,,,,,,
05-06-2013,7.35,7.35,7.35,7.35,6.112905565,0,0,1
,,,,,,,,
04-06-2013,7.44,7.44,7.44,7.44,6.18775747,0,0,1
,,,,,,,,
03-06-2013,7.48,7.48,7.48,7.48,6.221024983,0,0,1
,,,,,,,,
31-05-2013,7.46,7.46,7.46,7.46,6.204391227,0,0,1
,,,,,,,,
30-05-2013,7.54,7.54,7.54,7.54,6.270926253,0,0,1
,,,,,,,,
29-05-2013,7.5,7.5,7.5,7.5,6.23765874,0,0,1
,,,,,,,,
28-05-2013,7.54,7.54,7.54,7.54,6.270926253,0,0,1
,,,,,,,,
24-05-2013,7.49,7.49,7.49,7.49,6.229341862,0,0,1
,,,,,,,,
23-05-2013,7.49,7.49,7.49,7.49,6.229341862,0,0,1
,,,,,,,,
22-05-2013,7.51,7.51,7.51,7.51,6.245975618,0,0,1
,,,,,,,,
21-05-2013,7.57,7.57,7.57,7.57,6.295876888,0,0,1
,,,,,,,,
20-05-2013,7.56,7.56,7.56,7.56,6.28756001,0,0,1
,,,,,,,,
17-05-2013,7.58,7.58,7.58,7.58,6.304193767,0,0,1
,,,,,,,,
16-05-2013,7.5,7.5,7.5,7.5,6.23765874,0,0,1
,,,,,,,,
15-05-2013,7.51,7.51,7.51,7.51,6.245975618,0,0,1
,,,,,,,,
14-05-2013,7.5,7.5,7.5,7.5,6.23765874,0,0,1
,,,,,,,,
13-05-2013,7.44,7.44,7.44,7.44,6.18775747,0,0,1
,,,,,,,,
10-05-2013,7.45,7.45,7.45,7.45,6.196074348,0,0,1
,,,,,,,,
09-05-2013,7.41,7.41,7.41,7.41,6.162806835,0,0,1
,,,,,,,,
08-05-2013,7.42,7.42,7.42,7.42,6.171123714,0,0,1
,,,,,,,,
07-05-2013,7.38,7.38,7.38,7.38,6.1378562,0,0,1
,,,,,,,,
06-05-2013,7.39,7.39,7.39,7.39,6.146173079,0,0,1
,,,,,,,,
03-05-2013,7.36,7.36,7.36,7.36,6.121222444,0,0,1
,,,,,,,,
02-05-2013,7.28,7.28,7.28,7.28,6.054687417,0,0,1
,,,,,,,,
01-05-2013,7.18,7.18,7.18,7.18,5.971518634,0,0,1
,,,,,,,,
30-04-2013,7.22,7.22,7.22,7.22,6.004786147,0,0,1
,,,,,,,,
29-04-2013,7.17,7.17,7.17,7.17,5.963201756,0,0,1
,,,,,,,,
26-04-2013,7.1,7.1,7.1,7.1,5.904983607,0,0,1
,,,,,,,,
25-04-2013,7.12,7.12,7.12,7.12,5.921617364,0,0,1
,,,,,,,,
24-04-2013,7.09,7.09,7.09,7.09,5.896666729,0,0,1
,,,,,,,,
23-04-2013,7.09,7.09,7.09,7.09,5.896666729,0,0,1
,,,,,,,,
22-04-2013,7.03,7.03,7.03,7.03,5.846765459,0,0,1
,,,,,,,,
19-04-2013,6.95,6.95,6.95,6.95,5.780230432,0,0,1
,,,,,,,,
18-04-2013,6.86,6.86,6.86,6.86,5.705378528,0,0,1
,,,,,,,,
17-04-2013,6.96,6.96,6.96,6.96,5.788547311,0,0,1
,,,,,,,,
16-04-2013,7.1,7.1,7.1,7.1,5.904983607,0,0,1
,,,,,,,,
15-04-2013,7,7,7,7,5.821814824,0,0,1
,,,,,,,,
12-04-2013,7.15,7.15,7.15,7.15,5.946567999,0,0,1
,,,,,,,,
11-04-2013,7.15,7.15,7.15,7.15,5.946567999,0,0,1
,,,,,,,,
10-04-2013,7.15,7.15,7.15,7.15,5.946567999,0,0,1
,,,,,,,,
09-04-2013,7.01,7.01,7.01,7.01,5.830131702,0,0,1
,,,,,,,,
08-04-2013,6.97,6.97,6.97,6.97,5.796864189,0,0,1
,,,,,,,,
05-04-2013,6.93,6.93,6.93,6.93,5.763596676,0,0,1
,,,,,,,,
04-04-2013,6.99,6.99,6.99,6.99,5.813497946,0,0,1
,,,,,,,,
03-04-2013,6.98,6.98,6.98,6.98,5.805181067,0,0,1
,,,,,,,,
02-04-2013,7.05,7.05,7.05,7.05,5.863399216,0,0,1
,,,,,,,,
01-04-2013,6.99,6.99,6.99,6.99,5.813497946,0,0,1
,,,,,,,,
28-03-2013,7.05,7.05,7.05,7.05,5.863399216,0,0.0068,1
,,,,,,,,
27-03-2013,7.03,7.03,7.03,7.03,5.84113146,0,0,1
,,,,,,,,
26-03-2013,7.02,7.02,7.02,7.02,5.832822596,0,0,1
,,,,,,,,
25-03-2013,6.98,6.98,6.98,6.98,5.799587139,0,0,1
,,,,,,,,
22-03-2013,7,7,7,7,5.816204868,0,0,1
,,,,,,,,
21-03-2013,6.94,6.94,6.94,6.94,5.766351683,0,0,1
,,,,,,,,
20-03-2013,7.01,7.01,7.01,7.01,5.824513732,0,0,1
,,,,,,,,
19-03-2013,6.96,6.96,6.96,6.96,5.782969411,0,0,1
,,,,,,,,
18-03-2013,6.98,6.98,6.98,6.98,5.799587139,0,0,1
,,,,,,,,
15-03-2013,7,7,7,7,5.816204868,0,0,1
,,,,,,,,
14-03-2013,7.02,7.02,7.02,7.02,5.832822596,0,0,1
,,,,,,,,
13-03-2013,6.99,6.99,6.99,6.99,5.807896004,0,0,1
,,,,,,,,
12-03-2013,7,7,7,7,5.816204868,0,0,1
,,,,,,,,
11-03-2013,7.02,7.02,7.02,7.02,5.832822596,0,0,1
,,,,,,,,
08-03-2013,7,7,7,7,5.816204868,0,0,1
,,,,,,,,
07-03-2013,6.99,6.99,6.99,6.99,5.807896004,0,0,1
,,,,,,,,
06-03-2013,6.97,6.97,6.97,6.97,5.791278275,0,0,1
,,,,,,,,
05-03-2013,6.99,6.99,6.99,6.99,5.807896004,0,0,1
,,,,,,,,
04-03-2013,6.89,6.89,6.89,6.89,5.724807363,0,0,1
,,,,,,,,
01-03-2013,6.86,6.86,6.86,6.86,5.69988077,0,0,1
,,,,,,,,
28-02-2013,6.84,6.84,6.84,6.84,5.683263042,0,0,1
,,,,,,,,
27-02-2013,6.85,6.85,6.85,6.85,5.691571906,0,0,1
,,,,,,,,
26-02-2013,6.78,6.78,6.78,6.78,5.633409857,0,0,1
,,,,,,,,
25-02-2013,6.75,6.75,6.75,6.75,5.608483265,0,0,1
,,,,,,,,
22-02-2013,6.84,6.84,6.84,6.84,5.683263042,0,0,1
,,,,,,,,
21-02-2013,6.78,6.78,6.78,6.78,5.633409857,0,0,1
,,,,,,,,
20-02-2013,6.85,6.85,6.85,6.85,5.691571906,0,0,1
,,,,,,,,
19-02-2013,6.96,6.96,6.96,6.96,5.782969411,0,0,1
,,,,,,,,
15-02-2013,6.91,6.91,6.91,6.91,5.741425091,0,0,1
,,,,,,,,
14-02-2013,6.92,6.92,6.92,6.92,5.749733955,0,0,1
,,,,,,,,
13-02-2013,6.93,6.93,6.93,6.93,5.758042819,0,0,1
,,,,,,,,
12-02-2013,6.9,6.9,6.9,6.9,5.733116227,0,0,1
,,,,,,,,
11-02-2013,6.93,6.93,6.93,6.93,5.758042819,0,0,1
,,,,,,,,
08-02-2013,6.94,6.94,6.94,6.94,5.766351683,0,0,1
,,,,,,,,
07-02-2013,6.87,6.87,6.87,6.87,5.708189634,0,0,1
,,,,,,,,
06-02-2013,6.86,6.86,6.86,6.86,5.69988077,0,0,1
,,,,,,,,
05-02-2013,6.88,6.88,6.88,6.88,5.716498498,0,0,1
,,,,,,,,
04-02-2013,6.78,6.78,6.78,6.78,5.633409857,0,0,1
,,,,,,,,
01-02-2013,6.89,6.89,6.89,6.89,5.724807363,0,0,1
,,,,,,,,
31-01-2013,6.81,6.81,6.81,6.81,5.65833645,0,0,1
,,,,,,,,
30-01-2013,6.83,6.83,6.83,6.83,5.674954178,0,0,1
,,,,,,,,
29-01-2013,6.85,6.85,6.85,6.85,5.691571906,0,0,1
,,,,,,,,
28-01-2013,6.84,6.84,6.84,6.84,5.683263042,0,0,1
,,,,,,,,
25-01-2013,6.83,6.83,6.83,6.83,5.674954178,0,0,1
,,,,,,,,
24-01-2013,6.79,6.79,6.79,6.79,5.641718722,0,0,1
,,,,,,,,
23-01-2013,6.89,6.89,6.89,6.89,5.724807363,0,0,1
,,,,,,,,
22-01-2013,6.85,6.85,6.85,6.85,5.691571906,0,0,1
,,,,,,,,
18-01-2013,6.84,6.84,6.84,6.84,5.683263042,0,0,1
,,,,,,,,
17-01-2013,6.85,6.85,6.85,6.85,5.691571906,0,0,1
,,,,,,,,
16-01-2013,6.82,6.82,6.82,6.82,5.666645314,0,0,1
,,,,,,,,
15-01-2013,6.79,6.79,6.79,6.79,5.641718722,0,0,1
,,,,,,,,
14-01-2013,6.82,6.82,6.82,6.82,5.666645314,0,0,1
,,,,,,,,
11-01-2013,6.85,6.85,6.85,6.85,5.691571906,0,0,1
,,,,,,,,
10-01-2013,6.84,6.84,6.84,6.84,5.683263042,0,0,1
,,,,,,,,
09-01-2013,6.79,6.79,6.79,6.79,5.641718722,0,0,1
,,,,,,,,
08-01-2013,6.77,6.77,6.77,6.77,5.625100993,0,0,1
,,,,,,,,
07-01-2013,6.79,6.79,6.79,6.79,5.641718722,0,0,1
,,,,,,,,
04-01-2013,6.79,6.79,6.79,6.79,5.641718722,0,0,1
,,,,,,,,
03-01-2013,6.81,6.81,6.81,6.81,5.65833645,0,0,1
,,,,,,,,
02-01-2013,6.84,6.84,6.84,6.84,5.683263042,0,0,1
,,,,,,,,
31-12-2012,6.63,6.63,6.63,6.63,5.508776896,0,0.0108,1
,,,,,,,,
28-12-2012,6.51,6.51,6.51,6.51,5.400273701,0,0,1
,,,,,,,,
27-12-2012,6.57,6.57,6.57,6.57,5.450045809,0,0,1
,,,,,,,,
26-12-2012,6.58,6.58,6.58,6.58,5.45834116,0,0,1
,,,,,,,,
24-12-2012,6.63,6.63,6.63,6.63,5.499817917,0,0,1
,,,,,,,,
21-12-2012,6.65,6.65,6.65,6.65,5.516408619,0,0,1
,,,,,,,,
20-12-2012,6.72,6.72,6.72,6.72,5.574476078,0,0,1
,,,,,,,,
19-12-2012,6.72,6.72,6.72,6.72,5.574476078,0,0,1
,,,,,,,,
18-12-2012,6.75,6.75,6.75,6.75,5.599362132,0,0,1
,,,,,,,,
17-12-2012,6.65,6.65,6.65,6.65,5.516408619,0,0,1
,,,,,,,,
14-12-2012,6.56,6.56,6.56,6.56,5.441750457,0,0,1
,,,,,,,,
13-12-2012,6.62,6.62,6.62,6.62,5.491522565,0,0,1
,,,,,,,,
12-12-2012,6.68,6.68,6.68,6.68,5.541294673,0,0,1
,,,,,,,,
11-12-2012,6.69,6.69,6.69,6.69,5.549590024,0,0,1
,,,,,,,,
10-12-2012,6.61,6.61,6.61,6.61,5.483227214,0,0,1
,,,,,,,,
07-12-2012,6.59,6.59,6.59,6.59,5.466636511,0,0,1
,,,,,,,,
06-12-2012,6.63,6.63,6.63,6.63,5.499817917,0,0,1
,,,,,,,,
05-12-2012,6.58,6.58,6.58,6.58,5.45834116,0,0,1
,,,,,,,,
04-12-2012,6.65,6.65,6.65,6.65,5.516408619,0,0,1
,,,,,,,,
03-12-2012,6.66,6.66,6.66,6.66,5.524703971,0,0,1
,,,,,,,,
30-11-2012,6.67,6.67,6.67,6.67,5.532999322,0,0,1
,,,,,,,,
29-11-2012,6.68,6.68,6.68,6.68,5.541294673,0,0,1
,,,,,,,,
28-11-2012,6.64,6.64,6.64,6.64,5.508113268,0,0,1
,,,,,,,,
27-11-2012,6.58,6.58,6.58,6.58,5.45834116,0,0,1
,,,,,,,,
26-11-2012,6.61,6.61,6.61,6.61,5.483227214,0,0,1
,,,,,,,,
23-11-2012,6.58,6.58,6.58,6.58,5.45834116,0,0,1
,,,,,,,,
21-11-2012,6.48,6.48,6.48,6.48,5.375387647,0,0,1
,,,,,,,,
20-11-2012,6.46,6.46,6.46,6.46,5.358796944,0,0,1
,,,,,,,,
19-11-2012,6.47,6.47,6.47,6.47,5.367092296,0,0,1
,,,,,,,,
16-11-2012,6.32,6.32,6.32,6.32,5.242662026,0,0,1
,,,,,,,,
15-11-2012,6.29,6.29,6.29,6.29,5.217775972,0,0,1
,,,,,,,,
14-11-2012,6.31,6.31,6.31,6.31,5.234366675,0,0,1
,,,,,,,,
13-11-2012,6.38,6.38,6.38,6.38,5.292434134,0,0,1
,,,,,,,,
12-11-2012,6.43,6.43,6.43,6.43,5.33391089,0,0,1
,,,,,,,,
09-11-2012,6.43,6.43,6.43,6.43,5.33391089,0,0,1
,,,,,,,,
08-11-2012,6.41,6.41,6.41,6.41,5.317320188,0,0,1
,,,,,,,,
07-11-2012,6.5,6.5,6.5,6.5,5.39197835,0,0,1
,,,,,,,,
06-11-2012,6.66,6.66,6.66,6.66,5.524703971,0,0,1
,,,,,,,,
05-11-2012,6.63,6.63,6.63,6.63,5.499817917,0,0,1
,,,,,,,,
02-11-2012,6.59,6.59,6.59,6.59,5.466636511,0,0,1
,,,,,,,,
